ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543;;;;
Date: 15.06.2022;;;;
Start time: 13:15:12;;;;
Stop time: 13:15:46;;;;
Overruns: 0  Errorframes: 0                                          ;;;;
Baudrate: 250 kbit/s;;;;
Time;Identifier (hex);Format;Flags;Data (hex)
00:15:48.638;48A;Std;;00 00 00 00 00 40 00 00
00:15:48.643;285;Std;;01 00 90 42 81 00 00 01
00:15:48.649;80;Std;;
00:15:48.651;18F;Std;;00 20 05 00
00:15:48.651;3AD;Std;;00 00 00 00 00 00 00 00
00:15:48.652;18B;Std;;01 00 00 00
00:15:48.652;28B;Std;;1F 00 F3 FF 17 00 5A 00
00:15:48.653;29B;Std;;C0 FF C2 FF C0 FF BD FF
00:15:48.653;1FB;Std;;00 00 05 05 05 05 05 05
00:15:48.654;385;Std;;00 00 00 00 00 00 00 00
00:15:48.659;202;Std;;00 00 00 00 D4 30 D4 30
00:15:48.659;302;Std;;00 00 CF 18 F4 01 00 00
00:15:48.660;402;Std;;00 00 00 00 00 00 00 00
00:15:48.660;188;Std;;00 02 00 00 00 02 01 61
00:15:48.661;209;Std;;00 00 00 00 D4 30 D4 30
00:15:48.662;309;Std;;00 00 CF 18 2C 01 00 00
00:15:48.662;409;Std;;00 00 00 00 00 00 00 00
00:15:48.663;204;Std;;00 00 00 00 00 00 00 00
00:15:48.663;485;Std;;FA 01 FA 01 CC 02 00 00
00:15:48.664;304;Std;;00 00 00 00 00 00 00 00
00:15:48.664;20F;Std;;00 04 04 04 01 00
00:15:48.664;20B;Std;;81 00 00 00
00:15:48.665;22E;Std;;00 00 FF FF 00 07 07 00
00:15:48.670;70F;Std;;5
00:15:48.672;2AE;Std;;00 00 00 00 00 00 00 00
00:15:48.672;3AE;Std;;00 00 00 00 00 00 00 00
00:15:48.674;392;Std;;00 01 33 34 15 15 16 07
00:15:48.682;704;Std;;5
00:15:48.686;709;Std;;5
00:15:48.693;184;Std;;00 00 00 00 00 07 0F 01
00:15:48.694;182;Std;;00 00 00 00 00 00 00 00
00:15:48.696;4AD;Std;;20 00 00 00 00 00 00 00
00:15:48.696;282;Std;;00 00 00 00 DC 00 D8 00
00:15:48.696;2AF;Std;;00 00 00 00 00 00 00 00
00:15:48.698;382;Std;;01 00 01 00 4F 50 00 00
00:15:48.700;482;Std;;00 00 FD FF 00 00 18 01
00:15:48.702;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:48.703;284;Std;;31 02 E0 27 4A 20 11 00
00:15:48.704;283;Std;;01 00 05 00 00 00 00 00
00:15:48.707;383;Std;;00 00 00 00 00 00 00 00
00:15:48.708;42E;Std;;11 00 00 00 C0 78 00 11
00:15:48.709;483;Std;;00 00 00 00 00 00 00 00
00:15:48.711;1AE;Std;;00 00 00 00 00
00:15:48.712;4AE;Std;;00 00 00 00 00 00 00 00
00:15:48.712;1AF;Std;;00 00 00 00 00 00 00 00
00:15:48.713;24B;Std;;00 00 00 00 00 00 00 00
00:15:48.713;384;Std;;AC 02 F8 01 F5 01 F7 01
00:15:48.714;24A;Std;;00 00 00 00 00 00 00 00
00:15:48.714;24C;Std;;00 00 00 00 00 00 00 00
00:15:48.723;484;Std;;00 00 00 00 00 00 00 00
00:15:48.731;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:48.732;2AD;Std;;00 00 00 00 00 00 00 00
00:15:48.732;3AF;Std;;00 00 00 00 00 00 00 00
00:15:48.733;189;Std;;00 00 00 00 00 00 00 00
00:15:48.733;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:48.735;289;Std;;00 00 00 00 C4 00 C1 00
00:15:48.737;389;Std;;01 00 01 00 4F 50 00 00
00:15:48.739;489;Std;;00 00 FA FF 00 00 22 01
00:15:48.741;18A;Std;;DA 00 A8 00 D5 00 03 00
00:15:48.743;285;Std;;01 00 90 42 81 00 00 01
00:15:48.744;28A;Std;;07 00 01 00 00 00 00 00
00:15:48.746;38A;Std;;00 00 00 00 00 00 00 00
00:15:48.748;48A;Std;;00 00 00 00 00 40 00 00
00:15:48.749;701;Std;;5
00:15:48.749;80;Std;;
00:15:48.750;72D;Std;;5
00:15:48.751;18F;Std;;00 20 05 00
00:15:48.751;18B;Std;;01 00 00 00
00:15:48.751;28B;Std;;21 00 F6 FF 15 00 5A 00
00:15:48.752;28F;Std;;FF 1F 83 00 00 00
00:15:48.752;29B;Std;;BD FF BA FF C0 FF C0 FF
00:15:48.753;1FB;Std;;00 00 05 05 05 05 05 05
00:15:48.753;385;Std;;00 00 00 00 00 00 00 00
00:15:48.754;38F;Std;;00 00 01 03
00:15:48.754;3AD;Std;;00 00 00 00 00 00 00 00
00:15:48.755;48F;Std;;01 00 00 00 00 00
00:15:48.757;702;Std;;5
00:15:48.759;202;Std;;00 00 00 00 D4 30 D4 30
00:15:48.760;302;Std;;00 00 CF 08 F4 01 00 00
00:15:48.760;402;Std;;00 00 00 00 00 00 00 00
00:15:48.761;188;Std;;00 02 00 00 00 02 01 62
00:15:48.761;209;Std;;00 00 00 00 D4 30 D4 30
00:15:48.762;309;Std;;00 00 CF 08 2C 01 00 00
00:15:48.762;409;Std;;00 00 00 00 00 00 00 00
00:15:48.763;204;Std;;00 00 00 00 00 00 00 00
00:15:48.763;485;Std;;FA 01 FA 01 CC 02 00 00
00:15:48.764;304;Std;;00 00 00 00 00 00 00 00
00:15:48.764;20F;Std;;00 04 04 04 01 00
00:15:48.765;30F;Std;;3E 50 D8 02 DD 36
00:15:48.765;20B;Std;;81 00 00 00
00:15:48.772;2AE;Std;;00 00 00 00 00 00 00 00
00:15:48.773;3AE;Std;;00 00 00 00 00 00 00 00
00:15:48.793;184;Std;;00 00 00 00 00 07 0F 01
00:15:48.795;4AD;Std;;20 00 00 00 00 00 00 00
00:15:48.803;182;Std;;00 00 00 00 00 00 00 00
00:15:48.804;284;Std;;31 02 E0 27 4A 20 11 00
00:15:48.806;282;Std;;00 00 00 00 DC 00 D8 00
00:15:48.807;194;Std;;01 00 28 01 25 01 34 01
00:15:48.807;494;Std;;3C 01 4D 01 0F 01 13 01
00:15:48.808;22E;Std;;00 00 00 00 00 07 07 00
00:15:48.808;382;Std;;01 00 01 00 4F 50 00 00
00:15:48.809;394;Std;;03 00 03 00 08 00 00 00
00:15:48.809;294;Std;;00 00 01 00 00 00 00 00
00:15:48.810;42E;Std;;11 00 00 00 C0 78 00 12
00:15:48.810;482;Std;;00 00 FB FF 00 00 18 01
00:15:48.811;52E;Std;;00 00 00 00 80 24 49 00
00:15:48.811;1AE;Std;;00 00 00 00 00
00:15:48.812;4AE;Std;;00 00 00 00 00 00 00 00
00:15:48.812;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:48.813;1AF;Std;;00 00 00 00 00 00 00 00
00:15:48.813;2AF;Std;;00 00 00 00 00 00 00 00
00:15:48.814;384;Std;;AC 02 F8 01 F6 01 F7 01
00:15:48.814;283;Std;;01 00 05 00 00 00 00 00
00:15:48.815;24B;Std;;00 00 00 00 00 00 00 00
00:15:48.815;24A;Std;;00 00 00 00 00 00 00 00
00:15:48.816;24C;Std;;00 00 00 00 00 00 00 00
00:15:48.817;383;Std;;00 00 00 00 00 00 00 00
00:15:48.819;483;Std;;00 00 00 00 00 40 00 00
00:15:48.823;484;Std;;00 00 00 00 00 00 00 00
00:15:48.831;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:48.832;2AD;Std;;00 00 00 00 00 00 00 00
00:15:48.832;3AF;Std;;00 00 00 00 00 00 00 00
00:15:48.833;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:48.843;189;Std;;00 00 00 00 00 00 00 00
00:15:48.843;285;Std;;01 00 90 42 81 00 00 01
00:15:48.845;289;Std;;00 00 00 00 C4 00 C1 00
00:15:48.847;389;Std;;01 00 01 00 4F 50 00 00
00:15:48.849;80;Std;;
00:15:48.849;489;Std;;00 00 FA FF 00 00 22 01
00:15:48.850;18B;Std;;01 00 00 00
00:15:48.850;28B;Std;;24 00 F6 FF 0F 00 5F 00
00:15:48.851;18F;Std;;00 20 05 00
00:15:48.851;29B;Std;;BD FF BD FF C0 FF BD FF
00:15:48.852;18A;Std;;DA 00 A8 00 D7 00 03 00
00:15:48.852;1FB;Std;;00 00 05 05 05 05 05 05
00:15:48.853;3AD;Std;;00 00 00 00 00 00 00 00
00:15:48.853;385;Std;;00 00 00 00 00 00 00 00
00:15:48.854;28A;Std;;07 00 01 00 00 00 00 00
00:15:48.856;38A;Std;;00 00 00 00 00 00 00 00
00:15:48.858;48A;Std;;00 00 00 00 00 00 00 00
00:15:48.860;202;Std;;00 00 00 00 D4 30 D4 30
00:15:48.861;188;Std;;00 02 00 00 00 02 01 63
00:15:48.861;302;Std;;00 00 CF 18 F4 01 00 00
00:15:48.862;402;Std;;00 00 00 00 00 00 00 00
00:15:48.862;209;Std;;00 00 00 00 D4 30 D4 30
00:15:48.863;309;Std;;00 00 CF 18 2C 01 00 00
00:15:48.863;409;Std;;00 00 00 00 00 00 00 00
00:15:48.864;485;Std;;FA 01 FA 01 CD 02 00 00
00:15:48.864;204;Std;;00 00 00 00 00 00 00 00
00:15:48.865;304;Std;;00 00 00 00 00 00 00 00
00:15:48.865;20F;Std;;00 04 04 04 01 00
00:15:48.866;20B;Std;;81 00 00 00
00:15:48.870;70F;Std;;5
00:15:48.872;2AE;Std;;00 00 00 00 00 00 00 00
00:15:48.873;3AE;Std;;00 00 00 00 00 00 00 00
00:15:48.873;187;Std;;00 00 00 00 00 00 00 00
00:15:48.894;184;Std;;00 00 00 00 00 07 0F 01
00:15:48.895;4AD;Std;;20 00 00 00 00 00 00 00
00:15:48.904;284;Std;;31 02 E0 27 4A 20 11 00
00:15:48.909;22E;Std;;00 00 FF FF 00 07 07 00
00:15:48.909;42E;Std;;11 00 00 00 C0 78 00 00
00:15:48.910;52E;Std;;00 DC 00 D8 00 C4 00 C1
00:15:48.911;1AE;Std;;00 00 00 00 00
00:15:48.913;182;Std;;00 00 00 00 00 00 00 00
00:15:48.914;24B;Std;;00 00 00 00 00 00 00 00
00:15:48.914;384;Std;;AC 02 F8 01 F5 01 F7 01
00:15:48.915;24A;Std;;00 00 00 00 00 00 00 00
00:15:48.915;712;Std;;5
00:15:48.916;24C;Std;;00 00 00 00 00 00 00 00
00:15:48.916;282;Std;;00 00 00 00 DC 00 D8 00
00:15:48.918;382;Std;;01 00 01 00 4F 50 00 00
00:15:48.920;482;Std;;00 00 FD FF 00 00 18 01
00:15:48.922;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:48.923;484;Std;;00 00 00 00 00 00 00 00
00:15:48.924;283;Std;;01 00 05 00 00 00 00 00
00:15:48.927;383;Std;;00 00 00 00 00 00 00 00
00:15:48.929;483;Std;;00 00 00 00 00 00 00 00
00:15:48.932;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:48.932;2AD;Std;;00 00 00 00 00 00 00 00
00:15:48.933;4AE;Std;;00 00 00 00 00 00 00 00
00:15:48.933;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:48.934;1AF;Std;;00 00 00 00 00 00 00 00
00:15:48.934;2AF;Std;;00 00 00 00 00 00 00 00
00:15:48.935;3AF;Std;;00 00 00 00 00 00 00 00
00:15:48.943;285;Std;;01 00 90 42 81 00 00 01
00:15:48.948;80;Std;;
00:15:48.949;18B;Std;;01 00 00 00
00:15:48.949;28B;Std;;21 00 F6 FF 0F 00 5A 00
00:15:48.950;29B;Std;;C0 FF C0 FF BD FF C0 FF
00:15:48.950;1FB;Std;;00 00 05 05 05 05 05 05
00:15:48.951;18F;Std;;00 20 05 00
00:15:48.951;3AD;Std;;00 00 00 00 00 00 00 00
00:15:48.952;48F;Std;;01 00 00 00 00 00
00:15:48.953;189;Std;;00 00 00 00 00 00 00 00
00:15:48.953;385;Std;;00 00 00 00 00 00 00 00
00:15:48.955;289;Std;;00 00 00 00 C4 00 C1 00
00:15:48.957;389;Std;;01 00 01 00 4F 50 00 00
00:15:48.958;202;Std;;00 00 00 00 D4 30 D4 30
00:15:48.959;302;Std;;00 00 CF 18 F4 01 00 00
00:15:48.959;489;Std;;00 00 FB FF 00 00 22 01
00:15:48.960;402;Std;;00 00 00 00 00 00 00 00
00:15:48.960;188;Std;;00 02 00 00 00 02 01 64
00:15:48.961;209;Std;;00 00 00 00 D4 30 D4 30
00:15:48.961;18A;Std;;DA 00 A8 00 D7 00 03 00
00:15:48.962;309;Std;;00 00 CF 18 2C 01 00 00
00:15:48.962;409;Std;;00 00 00 00 00 00 00 00
00:15:48.963;204;Std;;00 00 00 00 00 00 00 00
00:15:48.963;485;Std;;FA 01 FA 01 CD 02 00 00
00:15:48.964;28A;Std;;07 00 01 00 00 00 00 00
00:15:48.964;304;Std;;00 00 00 00 00 00 00 00
00:15:48.965;20F;Std;;00 04 04 04 01 00
00:15:48.965;20B;Std;;81 00 00 00
00:15:48.966;38A;Std;;00 00 00 00 00 00 00 00
00:15:48.968;48A;Std;;00 00 00 00 00 40 00 00
00:15:48.972;2AE;Std;;00 00 00 00 00 00 00 00
00:15:48.973;3AE;Std;;00 00 00 00 00 00 00 00
00:15:48.994;184;Std;;00 00 00 00 00 07 0F 01
00:15:48.995;4AD;Std;;20 00 00 00 00 00 00 00
00:15:49.004;284;Std;;31 02 E0 27 4A 20 11 00
00:15:49.008;22E;Std;;00 00 00 00 00 07 07 00
00:15:49.009;42E;Std;;11 00 00 00 C0 78 00 01
00:15:49.010;52E;Std;;00 FE 00 D7 00 B9 00 A8
00:15:49.011;1AE;Std;;00 00 00 00 00
00:15:49.014;384;Std;;AC 02 F8 01 F5 01 F6 01
00:15:49.015;24B;Std;;00 00 00 00 00 00 00 00
00:15:49.016;24A;Std;;00 00 00 00 00 00 00 00
00:15:49.016;24C;Std;;00 00 00 00 00 00 00 00
00:15:49.023;484;Std;;00 00 00 00 00 00 00 00
00:15:49.024;182;Std;;00 00 00 00 00 00 00 00
00:15:49.026;282;Std;;00 00 00 00 DC 00 D8 00
00:15:49.028;382;Std;;01 00 01 00 4F 50 00 00
00:15:49.030;482;Std;;00 00 FD FF 00 00 18 01
00:15:49.031;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:49.032;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:49.033;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:49.034;283;Std;;01 00 05 00 00 00 00 00
00:15:49.037;383;Std;;00 00 00 00 00 00 00 00
00:15:49.039;483;Std;;00 00 00 00 00 40 00 00
00:15:49.043;285;Std;;01 00 90 42 81 00 00 01
00:15:49.047;80;Std;;
00:15:49.048;18B;Std;;01 00 00 00
00:15:49.049;28B;Std;;21 00 F6 FF 17 00 5D 00
00:15:49.049;29B;Std;;C0 FF C0 FF C0 FF BD FF
00:15:49.049;1FB;Std;;00 00 05 05 05 05 05 05
00:15:49.051;18F;Std;;00 20 05 00
00:15:49.052;2AD;Std;;00 00 00 00 00 00 00 00
00:15:49.052;3AD;Std;;00 00 00 00 00 00 00 00
00:15:49.053;4AE;Std;;00 00 00 00 00 00 00 00
00:15:49.053;1AF;Std;;00 00 00 00 00 00 00 00
00:15:49.054;2AF;Std;;00 00 00 00 00 00 00 00
00:15:49.054;385;Std;;00 00 00 00 00 00 00 00
00:15:49.055;3AF;Std;;00 00 00 00 00 00 00 00
00:15:49.057;202;Std;;00 00 00 00 D4 30 D4 30
00:15:49.058;302;Std;;00 00 CF 08 F4 01 00 00
00:15:49.058;402;Std;;00 00 00 00 00 00 00 00
00:15:49.059;209;Std;;00 00 00 00 D4 30 D4 30
00:15:49.059;309;Std;;00 00 CF 08 2C 01 00 00
00:15:49.060;409;Std;;00 00 00 00 00 00 00 00
00:15:49.060;188;Std;;00 02 00 00 00 02 01 00
00:15:49.061;204;Std;;00 00 00 00 00 00 00 00
00:15:49.061;304;Std;;00 00 00 00 00 00 00 00
00:15:49.062;20F;Std;;00 04 04 04 01 00
00:15:49.062;20B;Std;;81 00 00 00
00:15:49.063;189;Std;;00 00 00 00 00 00 00 00
00:15:49.063;214;Std;;02 00 00 00 00 00 00 00
00:15:49.064;485;Std;;FA 01 FA 01 CC 02 00 00
00:15:49.064;314;Std;;00 00 00 00 00 00 00 00
00:15:49.065;289;Std;;00 00 00 00 C4 00 C1 00
00:15:49.067;389;Std;;01 00 01 00 4F 50 00 00
00:15:49.069;489;Std;;00 00 FB FF 00 00 22 01
00:15:49.070;70F;Std;;5
00:15:49.071;18A;Std;;DA 00 A8 00 D7 00 03 00
00:15:49.072;2AE;Std;;00 00 00 00 00 00 00 00
00:15:49.072;3AE;Std;;00 00 00 00 00 00 00 00
00:15:49.074;28A;Std;;07 00 01 00 00 00 00 00
00:15:49.076;38A;Std;;00 00 00 00 00 00 00 00
00:15:49.078;48A;Std;;00 00 00 00 00 40 00 00
00:15:49.094;184;Std;;00 00 00 00 00 07 0F 01
00:15:49.095;4AD;Std;;20 00 00 00 00 00 00 00
00:15:49.104;284;Std;;31 02 E0 27 4A 20 11 00
00:15:49.110;42E;Std;;11 00 00 00 C0 78 00 02
00:15:49.110;52E;Std;;00 00 00 00 00 00 00 00
00:15:49.111;1AE;Std;;00 00 00 00 00
00:15:49.114;384;Std;;AC 02 F8 01 F5 01 F7 01
00:15:49.115;24B;Std;;00 00 00 00 00 00 00 00
00:15:49.115;24A;Std;;00 00 00 00 00 00 00 00
00:15:49.116;24C;Std;;00 00 00 00 00 00 00 00
00:15:49.123;484;Std;;00 00 00 00 00 00 00 00
00:15:49.126;70B;Std;;5
00:15:49.131;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:49.133;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:49.134;182;Std;;00 00 00 00 00 00 00 00
00:15:49.136;282;Std;;00 00 00 00 DC 00 D8 00
00:15:49.138;382;Std;;01 00 01 00 4F 50 00 00
00:15:49.140;482;Std;;00 00 FD FF 00 00 18 01
00:15:49.142;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:49.143;285;Std;;01 00 90 42 81 00 00 01
00:15:49.144;283;Std;;01 00 05 00 00 00 00 00
00:15:49.147;383;Std;;00 00 00 00 00 00 00 00
00:15:49.147;80;Std;;
00:15:49.149;483;Std;;00 00 00 00 00 00 00 00
00:15:49.150;18B;Std;;01 00 00 00
00:15:49.150;100;Std;;D0 51 D8 02 DD 36
00:15:49.151;18F;Std;;00 20 05 00
00:15:49.151;28B;Std;;21 00 F6 FF 17 00 5A 00
00:15:49.152;29B;Std;;C0 FF C0 FF C2 FF BD FF
00:15:49.152;1FB;Std;;00 00 05 05 05 05 05 05
00:15:49.153;2AD;Std;;00 00 00 00 00 00 00 00
00:15:49.153;3AD;Std;;00 00 00 00 00 00 00 00
00:15:49.154;385;Std;;00 00 00 00 00 00 00 00
00:15:49.154;48F;Std;;01 00 00 00 00 00
00:15:49.155;4AE;Std;;00 00 00 00 00 00 00 00
00:15:49.155;1AF;Std;;00 00 00 00 00 00 00 00
00:15:49.156;2AF;Std;;00 00 00 00 00 00 00 00
00:15:49.156;3AF;Std;;00 00 00 00 00 00 00 00
00:15:49.158;202;Std;;00 00 00 00 D4 30 D4 30
00:15:49.158;302;Std;;00 00 CF 18 F4 01 00 00
00:15:49.159;402;Std;;00 00 00 00 00 00 00 00
00:15:49.160;209;Std;;00 00 00 00 D4 30 D4 30
00:15:49.160;708;Std;;5
00:15:49.160;188;Std;;00 02 00 00 00 02 01 01
00:15:49.161;309;Std;;00 00 CF 18 2C 01 00 00
00:15:49.161;409;Std;;00 00 00 00 00 00 00 00
00:15:49.162;204;Std;;00 00 00 00 00 00 00 00
00:15:49.162;304;Std;;00 00 00 00 00 00 00 00
00:15:49.163;20F;Std;;00 04 04 04 01 00
00:15:49.163;20B;Std;;81 00 00 00
00:15:49.164;485;Std;;FA 01 FA 01 CD 02 00 00
00:15:49.172;2AE;Std;;00 00 00 00 00 00 00 00
00:15:49.173;189;Std;;00 00 00 00 00 00 00 00
00:15:49.173;3AE;Std;;00 00 00 00 00 00 00 00
00:15:49.175;289;Std;;00 00 00 00 C4 00 C1 00
00:15:49.177;389;Std;;01 00 01 00 4F 50 00 00
00:15:49.179;489;Std;;00 00 FA FF 00 00 22 01
00:15:49.181;18A;Std;;DA 00 A8 00 D7 00 03 00
00:15:49.183;704;Std;;5
00:15:49.184;28A;Std;;07 00 01 00 00 00 00 00
00:15:49.186;38A;Std;;00 00 00 00 00 00 00 00
00:15:49.188;48A;Std;;00 00 00 00 00 00 00 00
00:15:49.192;709;Std;;5
00:15:49.194;184;Std;;00 00 00 00 00 07 0F 01
00:15:49.196;4AD;Std;;20 00 00 00 00 00 00 00
00:15:49.204;284;Std;;31 02 E0 27 4A 20 11 00
00:15:49.211;42E;Std;;11 00 00 00 C0 78 00 03
00:15:49.211;1AE;Std;;00 00 00 00 00
00:15:49.214;384;Std;;AC 02 F8 01 F5 01 F7 01
00:15:49.215;24B;Std;;00 00 00 00 00 00 00 00
00:15:49.216;24A;Std;;00 00 00 00 00 00 00 00
00:15:49.217;24C;Std;;00 00 00 00 00 00 00 00
00:15:49.224;484;Std;;00 00 00 00 00 00 00 00
00:15:49.231;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:49.233;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:49.243;182;Std;;00 00 00 00 00 00 00 00
00:15:49.244;285;Std;;01 00 90 42 81 00 00 01
00:15:49.246;282;Std;;00 00 00 00 DC 00 D8 00
00:15:49.246;80;Std;;
00:15:49.248;382;Std;;01 00 01 00 4F 50 00 00
00:15:49.249;18B;Std;;01 00 00 00
00:15:49.249;28B;Std;;24 00 F6 FF 15 00 5D 00
00:15:49.250;29B;Std;;C0 FF C0 FF BD FF C0 FF
00:15:49.250;1FB;Std;;00 00 05 05 05 05 05 05
00:15:49.251;18F;Std;;00 20 05 00
00:15:49.251;482;Std;;00 00 FD FF 00 00 18 01
00:15:49.252;28F;Std;;FF 1F 83 00 00 00
00:15:49.252;72D;Std;;5
00:15:49.252;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:49.253;2AD;Std;;00 00 00 00 00 00 00 00
00:15:49.253;38F;Std;;00 00 01 03
00:15:49.254;385;Std;;00 00 00 00 00 00 00 00
00:15:49.254;3AD;Std;;00 00 00 00 00 00 00 00
00:15:49.255;283;Std;;01 00 05 00 00 00 00 00
00:15:49.255;4AE;Std;;00 00 00 00 00 00 00 00
00:15:49.256;1AF;Std;;00 00 00 00 00 00 00 00
00:15:49.256;202;Std;;00 00 00 00 D4 30 D4 30
00:15:49.257;2AF;Std;;00 00 00 00 00 00 00 00
00:15:49.257;302;Std;;00 00 CF 08 F4 01 00 00
00:15:49.258;383;Std;;00 00 00 00 00 00 00 00
00:15:49.258;3AF;Std;;00 00 00 00 00 00 00 00
00:15:49.259;402;Std;;00 00 00 00 00 00 00 00
00:15:49.259;483;Std;;00 00 00 00 00 40 00 00
00:15:49.260;209;Std;;00 00 00 00 D4 30 D4 30
00:15:49.260;188;Std;;00 02 00 00 00 02 01 02
00:15:49.261;309;Std;;00 00 CF 08 2C 01 00 00
00:15:49.261;409;Std;;00 00 00 00 00 00 00 00
00:15:49.262;204;Std;;00 00 00 00 00 00 00 00
00:15:49.262;304;Std;;00 00 00 00 00 00 00 00
00:15:49.263;212;Std;;00 00 00 00 00 00 00 00
00:15:49.263;20F;Std;;00 04 04 04 01 00
00:15:49.264;485;Std;;FA 01 FA 01 CD 02 00 00
00:15:49.264;30F;Std;;35 52 D8 02 DD 36
00:15:49.264;702;Std;;5
00:15:49.265;20B;Std;;81 00 00 00
00:15:49.270;70F;Std;;5
00:15:49.272;2AE;Std;;00 00 00 00 00 00 00 00
00:15:49.273;3AE;Std;;00 00 00 00 00 00 00 00
00:15:49.283;189;Std;;00 00 00 00 00 00 00 00
00:15:49.285;289;Std;;00 00 00 00 C4 00 C1 00
00:15:49.285;714;Std;;5
00:15:49.287;389;Std;;01 00 01 00 4F 50 00 00
00:15:49.289;489;Std;;00 00 FA FF 00 00 22 01
00:15:49.291;18A;Std;;DA 00 A8 00 D7 00 03 00
00:15:49.294;28A;Std;;07 00 01 00 00 00 00 00
00:15:49.294;184;Std;;00 00 00 00 00 07 0F 01
00:15:49.296;38A;Std;;00 00 00 00 00 00 00 00
00:15:49.296;4AD;Std;;20 00 00 00 00 00 00 00
00:15:49.298;48A;Std;;00 00 00 00 00 40 00 00
00:15:49.301;701;Std;;5
00:15:49.304;284;Std;;31 02 E0 27 4A 20 11 00
00:15:49.307;194;Std;;01 00 25 01 25 01 33 01
00:15:49.308;494;Std;;3A 01 4B 01 0D 01 11 01
00:15:49.308;394;Std;;03 00 03 00 06 00 00 00
00:15:49.308;294;Std;;01 00 01 00 01 00 00 00
00:15:49.311;1AE;Std;;00 00 00 00 00
00:15:49.312;42E;Std;;11 00 00 00 C0 78 00 04
00:15:49.313;52E;Std;;00 01 00 05 00 07 00 01
00:15:49.314;384;Std;;AC 02 F7 01 F5 01 F7 01
00:15:49.316;24B;Std;;00 00 00 00 00 00 00 00
00:15:49.317;24A;Std;;00 00 00 00 00 00 00 00
00:15:49.318;24C;Std;;00 00 00 00 00 00 00 00
00:15:49.324;484;Std;;00 00 00 00 00 00 00 00
00:15:49.331;1AD;Std;;0C 00 01 01 05 01 01 00
00:15:49.334;185;Std;;FD B3 49 F0 01 03 BB 33
00:15:49.344;285;Std;;01 00 90 42 81 00 00 01
00:15:49.347;80;Std;;
00:15:49.348;18B;Std;;01 00 00 00
00:15:49.348;28B;Std;;21 00 F3 FF 12 00 5F 00
00:15:49.349;29B;Std;;BD FF BD FF C0 FF BD FF
00:15:49.349;1FB;Std;;00 00 05 05 05 05 05 05
00:15:49.351;18F;Std;;00 20 05 00
00:15:49.351;2AD;Std;;00 00 00 00 00 00 00 00
00:15:49.352;3AD;Std;;00 00 00 00 00 00 00 00
00:15:49.352;2AF;Std;;00 00 00 00 00 00 00 00
00:15:49.353;3AF;Std;;00 00 00 00 00 00 00 00
00:15:49.353;48F;Std;;01 00 00 00 00 00
00:15:49.354;182;Std;;00 00 00 00 00 00 00 00
00:15:49.354;385;Std;;00 00 00 00 00 00 00 00
00:15:49.356;282;Std;;00 00 00 00 DC 00 D8 00
00:15:49.357;202;Std;;00 00 00 00 D4 30 D4 30
00:15:49.357;302;Std;;00 00 CF 18 F4 01 00 00
00:15:49.358;382;Std;;01 00 01 00 4F 50 00 00
00:15:49.358;402;Std;;00 00 00 00 00 00 00 00
00:15:49.359;209;Std;;00 00 00 00 D4 30 D4 30
00:15:49.359;309;Std;;00 00 CF 18 2C 01 00 00
00:15:49.360;188;Std;;00 02 00 00 00 02 01 03
00:15:49.360;409;Std;;00 00 00 00 00 00 00 00
00:15:49.361;482;Std;;00 00 FC FF 00 00 18 01
00:15:49.361;204;Std;;00 00 00 00 00 00 00 00
00:15:49.362;304;Std;;00 00 00 00 00 00 00 00
00:15:49.362;183;Std;;E5 00 B9 00 FE 00 03 00
00:15:49.363;20F;Std;;00 04 04 04 01 00
00:15:49.363;20B;Std;;81 00 00 00
00:15:49.364;485;Std;;FA 01 FA 01 CC 02 00 00
00:15:49.364;283;Std;;01 00 05 00 00 00 00 00
00:15:49.367;383;Std;;00 00 00 00 00 00 00 00
00:15:49.369;483;Std;;00 00 00 00 00 00 00 00
00:15:49.372;2AE;Std;;00 00 00 00 00 00 00 00
00:15:49.373;3AE;Std;;00 00 00 00 00 00 00 00
00:15:49.373;4AE;Std;;00 00 00 00 00 00 00 00
00:15:49.374;1AF;Std;;00 00 00 00 00 00 00 00
00:15:49.393;189;Std;;00 00 00 00 00 00 00 00
00:15:49.394;184;Std;;00 00 00 00 00 07 0F 01
00:15:49.395;289;Std;;00 00 00 00 C4 00 C1 00
