ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 15.06.2022
Start time: 13:46:20
Stop time: 13:46:35
Overruns: 0  Errorframes: 0                                          
Baudrate: 250 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:46:48.707";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.707";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:48.708";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:48.708";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:46:48.709";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.709";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:48.709";"20B";"Std";"";"81 00 00 00"
"00:46:48.710";"214";"Std";"";"02 00 00 00 00 00 00 00"
"00:46:48.711";"314";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.717";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:48.718";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.728";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.730";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:48.732";"18F";"Std";"";"00 20 05 00"
"00:46:48.732";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:48.733";"28F";"Std";"";"FF 1F 83 00 00 00"
"00:46:48.733";"38F";"Std";"";"00 00 01 03"
"00:46:48.734";"48F";"Std";"";"01 00 00 00 00 00"
"00:46:48.735";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:46:48.736";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.737";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:46:48.737";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:48.739";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:48.741";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.743";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:48.746";"188";"Std";"";"00 02 00 00 00 02 01 19"
"00:46:48.747";"709";"Std";"";"05"
"00:46:48.749";"701";"Std";"";"05"
"00:46:48.756";"1AE";"Std";"";"00 00 00 00 00"
"00:46:48.757";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.760";"42E";"Std";"";"11 00 00 00 C0 A0 00 0F"
"00:46:48.764";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.765";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.765";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.780";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.781";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.781";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.782";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.790";"392";"Std";"";"00 01 77 34 15 15 16 07"
"00:46:48.796";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.797";"80";"Std";"";""
"00:46:48.798";"18B";"Std";"";"01 00 00 00"
"00:46:48.799";"28B";"Std";"";"1F 00 F6 FF 0F 00 5A 00"
"00:46:48.799";"29B";"Std";"";"C0 FF BD FF BD FF BD FF"
"00:46:48.800";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:48.802";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.804";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:48.806";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:48.806";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:48.807";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:46:48.807";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.808";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:48.808";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:46:48.809";"482";"Std";"";"00 00 FC FF 00 00 1C 01"
"00:46:48.809";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.810";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:48.810";"20B";"Std";"";"81 00 00 00"
"00:46:48.811";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:48.811";"22E";"Std";"";"00 00 FF FF 00 07 07 00"
"00:46:48.813";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:48.815";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.817";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:48.818";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.818";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.822";"702";"Std";"";"05"
"00:46:48.832";"18F";"Std";"";"00 20 05 00"
"00:46:48.836";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.837";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:48.838";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.840";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:48.842";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:48.844";"489";"Std";"";"00 00 FB FF 00 00 25 01"
"00:46:48.846";"188";"Std";"";"00 02 00 00 00 02 01 1A"
"00:46:48.847";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:46:48.849";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:48.851";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.851";"70F";"Std";"";"05"
"00:46:48.853";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.856";"1AE";"Std";"";"00 00 00 00 00"
"00:46:48.857";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.858";"42E";"Std";"";"11 00 00 00 C0 A0 00 10"
"00:46:48.859";"52E";"Std";"";"02 00 F0 0F 11 00 00 00"
"00:46:48.863";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.863";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.864";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.881";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.881";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.882";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.882";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.888";"194";"Std";"";"01 00 26 01 25 01 35 01"
"00:46:48.888";"494";"Std";"";"38 01 49 01 0F 01 11 01"
"00:46:48.889";"394";"Std";"";"03 00 03 00 07 00 00 00"
"00:46:48.889";"294";"Std";"";"00 00 01 00 00 00 00 00"
"00:46:48.896";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.897";"80";"Std";"";""
"00:46:48.900";"18B";"Std";"";"01 00 00 00"
"00:46:48.901";"28B";"Std";"";"24 00 F8 FF 0F 00 5A 00"
"00:46:48.901";"29B";"Std";"";"C0 FF C0 FF C0 FF BA FF"
"00:46:48.902";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:48.907";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:48.907";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:46:48.908";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.908";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:48.909";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:46:48.909";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.910";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:48.910";"30F";"Std";"";"67 B2 F4 02 DD 36"
"00:46:48.911";"20B";"Std";"";"81 00 00 00"
"00:46:48.912";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.914";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:48.916";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:48.917";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.918";"482";"Std";"";"00 00 FC FF 00 00 1C 01"
"00:46:48.921";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:48.923";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:48.925";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.927";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:48.932";"18F";"Std";"";"00 20 05 00"
"00:46:48.932";"48F";"Std";"";"01 00 00 00 00 00"
"00:46:48.936";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:48.937";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.937";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:48.945";"708";"Std";"";"05"
"00:46:48.946";"188";"Std";"";"00 02 00 00 00 02 01 1B"
"00:46:48.948";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.950";"289";"Std";"";"00 00 00 00 C4 00 C0 00"
"00:46:48.952";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:48.954";"489";"Std";"";"00 00 FB FF 00 00 25 01"
"00:46:48.956";"1AE";"Std";"";"00 00 00 00 00"
"00:46:48.957";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:46:48.957";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.959";"22E";"Std";"";"00 00 00 00 00 07 07 00"
"00:46:48.959";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:48.960";"42E";"Std";"";"11 00 00 00 C0 A0 00 11"
"00:46:48.961";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.963";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:48.964";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.964";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.965";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.981";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.981";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.982";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.982";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.993";"70B";"Std";"";"05"
"00:46:48.996";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:48.997";"80";"Std";"";""
"00:46:48.999";"18B";"Std";"";"01 00 00 00"
"00:46:49.000";"28B";"Std";"";"1F 00 F6 FF 15 00 5A 00"
"00:46:49.000";"29B";"Std";"";"C0 FF BD FF BD FF BD FF"
"00:46:49.001";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:49.007";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:49.007";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:46:49.008";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.008";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:49.009";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:46:49.010";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.010";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:49.010";"20B";"Std";"";"81 00 00 00"
"00:46:49.017";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.022";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.024";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:49.026";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:49.028";"482";"Std";"";"00 00 FE FF 00 00 1C 01"
"00:46:49.029";"712";"Std";"";"05"
"00:46:49.031";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:49.032";"18F";"Std";"";"00 20 05 00"
"00:46:49.033";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:49.035";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.036";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:49.037";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.037";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.038";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:49.046";"188";"Std";"";"00 02 00 00 00 02 01 1C"
"00:46:49.051";"70F";"Std";"";"05"
"00:46:49.056";"1AE";"Std";"";"00 00 00 00 00"
"00:46:49.057";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.058";"42E";"Std";"";"11 00 00 00 C0 A0 00 12"
"00:46:49.058";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.059";"52E";"Std";"";"00 00 00 00 80 24 49 00"
"00:46:49.060";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:49.062";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.062";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:49.063";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.063";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.064";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:46:49.067";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:46:49.069";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:49.071";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.073";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.081";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.081";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.082";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.082";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.096";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.097";"80";"Std";"";""
"00:46:49.098";"18B";"Std";"";"01 00 00 00"
"00:46:49.099";"28B";"Std";"";"21 00 F6 FF 0F 00 55 00"
"00:46:49.099";"29B";"Std";"";"C0 FF BD FF BD FF C0 FF"
"00:46:49.100";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:49.107";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:49.107";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:46:49.108";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.109";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:49.109";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:46:49.110";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.110";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:49.110";"20B";"Std";"";"81 00 00 00"
"00:46:49.117";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.132";"18F";"Std";"";"00 20 05 00"
"00:46:49.132";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.133";"48F";"Std";"";"01 00 00 00 00 00"
"00:46:49.134";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:49.135";"72D";"Std";"";"05"
"00:46:49.136";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:49.137";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:49.137";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.138";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:49.138";"482";"Std";"";"00 00 FD FF 00 00 1C 01"
"00:46:49.141";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:49.143";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:49.145";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.146";"188";"Std";"";"00 02 00 00 00 02 01 1D"
"00:46:49.147";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:49.156";"1AE";"Std";"";"00 00 00 00 00"
"00:46:49.157";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.158";"42E";"Std";"";"11 00 00 00 C0 A0 00 00"
"00:46:49.159";"52E";"Std";"";"00 DC 00 D8 00 C4 00 C1"
"00:46:49.164";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.165";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.165";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.168";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.170";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:49.172";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:49.174";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:46:49.177";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:46:49.179";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:49.181";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.181";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.182";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.182";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.183";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:49.196";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.197";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.197";"80";"Std";"";""
"00:46:49.200";"18B";"Std";"";"01 00 00 00"
"00:46:49.201";"28B";"Std";"";"1F 00 F3 FF 12 00 5A 00"
"00:46:49.201";"29B";"Std";"";"C0 FF BD FF C0 FF C0 FF"
"00:46:49.202";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:49.207";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:49.207";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:46:49.208";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.208";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:49.209";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:46:49.209";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.210";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:49.210";"20B";"Std";"";"81 00 00 00"
"00:46:49.211";"214";"Std";"";"02 00 00 00 00 00 00 00"
"00:46:49.211";"314";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.217";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.232";"18F";"Std";"";"00 20 05 00"
"00:46:49.232";"28F";"Std";"";"FF 1F 83 00 00 00"
"00:46:49.233";"38F";"Std";"";"00 00 01 03"
"00:46:49.236";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:49.237";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.237";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:49.242";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.244";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:49.245";"188";"Std";"";"00 02 00 00 00 02 01 1E"
"00:46:49.246";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:49.248";"482";"Std";"";"00 00 FD FF 00 00 1C 01"
"00:46:49.251";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:49.251";"70F";"Std";"";"05"
"00:46:49.253";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:49.253";"709";"Std";"";"05"
"00:46:49.255";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.256";"1AE";"Std";"";"00 00 00 00 00"
"00:46:49.257";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.257";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.258";"42E";"Std";"";"11 00 00 00 C0 A0 00 01"
"00:46:49.258";"52E";"Std";"";"00 FC 00 D5 00 BA 00 A9"
"00:46:49.261";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.262";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.263";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.278";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.280";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:49.281";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.282";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.282";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.283";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:49.284";"489";"Std";"";"00 00 FB FF 00 00 25 01"
"00:46:49.287";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:46:49.289";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:49.291";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.293";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:49.296";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.297";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.298";"701";"Std";"";"05"
"00:46:49.299";"80";"Std";"";""
"00:46:49.302";"100";"Std";"";"F6 B3 F4 02 DD 36"
"00:46:49.302";"18B";"Std";"";"01 00 00 00"
"00:46:49.303";"28B";"Std";"";"21 00 F3 FF 12 00 5F 00"
"00:46:49.303";"29B";"Std";"";"BD FF C0 FF BD FF BD FF"
"00:46:49.304";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:49.310";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:49.310";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:46:49.311";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.311";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:49.312";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:46:49.312";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.313";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:49.313";"20B";"Std";"";"81 00 00 00"
"00:46:49.317";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.328";"702";"Std";"";"05"
"00:46:49.332";"18F";"Std";"";"00 20 05 00"
"00:46:49.332";"48F";"Std";"";"01 00 00 00 00 00"
"00:46:49.336";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.337";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:49.345";"188";"Std";"";"00 02 00 00 00 02 01 1F"
"00:46:49.352";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.354";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:49.356";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:46:49.356";"1AE";"Std";"";"00 00 00 00 00"
"00:46:49.357";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.357";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:49.358";"42E";"Std";"";"11 00 00 00 C0 A0 00 02"
"00:46:49.358";"482";"Std";"";"00 00 FC FF 00 00 1C 01"
"00:46:49.359";"52E";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.361";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:49.361";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.362";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.362";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.363";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:49.365";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.365";"714";"Std";"";"05"
"00:46:49.367";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:46:49.381";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.382";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.382";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.388";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.388";"194";"Std";"";"01 00 27 01 22 01 36 01"
"00:46:49.389";"494";"Std";"";"38 01 49 01 0C 01 12 01"
"00:46:49.389";"394";"Std";"";"02 00 03 00 06 00 00 00"
"00:46:49.390";"294";"Std";"";"01 00 01 00 00 00 00 00"
"00:46:49.390";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:46:49.392";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:49.394";"489";"Std";"";"00 00 FB FF 00 00 25 01"
"00:46:49.396";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.397";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:46:49.397";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.399";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:46:49.399";"80";"Std";"";""
"00:46:49.401";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.401";"18B";"Std";"";"01 00 00 00"
"00:46:49.402";"28B";"Std";"";"21 00 F3 FF 17 00 5F 00"
"00:46:49.402";"29B";"Std";"";"BD FF C0 FF C0 FF BD FF"
"00:46:49.403";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:46:49.403";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.408";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:49.408";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:46:49.409";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.409";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:46:49.410";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:46:49.411";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.411";"212";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.412";"20F";"Std";"";"00 04 04 04 01 00"
"00:46:49.412";"30F";"Std";"";"5A B4 F4 02 DD 36"
"00:46:49.412";"20B";"Std";"";"81 00 00 00"
"00:46:49.417";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.432";"18F";"Std";"";"00 20 05 00"
"00:46:49.436";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.437";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:46:49.445";"188";"Std";"";"00 02 00 00 00 02 01 20"
"00:46:49.451";"70F";"Std";"";"05"
"00:46:49.456";"1AE";"Std";"";"00 00 00 00 00"
"00:46:49.456";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.457";"42E";"Std";"";"11 00 00 00 C0 A0 00 03"
"00:46:49.462";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.463";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.464";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.464";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:46:49.465";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:46:49.466";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:46:49.468";"482";"Std";"";"00 00 FC FF 00 00 1C 01"
"00:46:49.471";"183";"Std";"";"E7 00 BA 00 FC 00 03 00"
"00:46:49.473";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:46:49.475";"383";"Std";"";"00 00 00 00 00 00 00 00"
