ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543;;;;;
Date: 15.06.2022;;;;;
Start time: 13:05:12;;;;;
Stop time: 13:05:48;;;;;
Overruns: 0  Errorframes: 0                                          ;;;;;
Baudrate: 250 kbit/s;;;;;
Time;Identifier (hex);Format;Flags;Data (hex);
00:05:51.608;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:51.609;302;Std;;00 00 CF 08 F4 01 00 00;
00:05:51.609;402;Std;;00 00 00 00 00 00 00 00;
00:05:51.610;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:51.611;182;Std;;00 00 00 00 00 00 00 00;
00:05:51.611;309;Std;;00 00 CF 08 2C 01 00 00;
00:05:51.611;704;Std;;5;
00:05:51.612;409;Std;;00 00 00 00 00 00 00 00;
00:05:51.612;204;Std;;00 00 00 00 00 00 00 00;
00:05:51.613;282;Std;;00 00 00 00 DC 00 D9 00;
00:05:51.613;304;Std;;00 00 00 00 00 00 00 00;
00:05:51.614;20F;Std;;00 04 04 04 01 00;
00:05:51.614;20B;Std;;81 00 00 00;
00:05:51.615;382;Std;;01 00 01 00 4F 50 00 00;
00:05:51.616;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:51.617;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:51.617;482;Std;;00 00 FC FF 00 00 17 01;
00:05:51.618;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:51.618;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:51.619;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:51.619;183;Std;;E4 00 B8 00 FF 00 03 00;
00:05:51.621;283;Std;;01 00 05 00 00 00 00 00;
00:05:51.622;184;Std;;00 00 00 00 00 07 0F 01;
00:05:51.624;383;Std;;00 00 00 00 00 00 00 00;
00:05:51.626;483;Std;;00 00 00 00 00 40 00 00;
00:05:51.632;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:51.635;72D;Std;;5;
00:05:51.636;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:51.636;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:51.637;392;Std;;00 01 DE 34 15 15 16 07;
00:05:51.642;384;Std;;C3 02 F8 01 F5 01 F7 01;
00:05:51.647;188;Std;;00 02 00 00 00 02 01 52;
00:05:51.650;189;Std;;00 00 00 00 00 00 00 00;
00:05:51.652;484;Std;;00 00 00 00 00 00 00 00;
00:05:51.653;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:51.655;389;Std;;01 00 01 00 4F 50 00 00;
00:05:51.656;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:51.656;1AE;Std;;00 00 00 00 00;
00:05:51.656;18F;Std;;00 20 05 00;
00:05:51.657;489;Std;;00 00 FA FF 00 00 22 01;
00:05:51.659;18A;Std;;D9 00 A6 00 D7 00 03 00;
00:05:51.661;42E;Std;;11 00 00 00 C0 78 00 0D;
00:05:51.662;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:51.662;28A;Std;;07 00 01 00 00 00 00 00;
00:05:51.664;38A;Std;;00 00 00 00 00 00 00 00;
00:05:51.666;48A;Std;;00 00 00 00 00 40 00 00;
00:05:51.666;24B;Std;;00 00 00 00 00 00 00 00;
00:05:51.667;24A;Std;;00 00 00 00 00 00 00 00;
00:05:51.667;24C;Std;;00 00 00 00 00 00 00 00;
00:05:51.672;285;Std;;01 00 90 42 81 00 00 01;
00:05:51.674;702;Std;;5;
00:05:51.676;70F;Std;;5;
00:05:51.682;385;Std;;00 00 00 00 00 00 00 00;
00:05:51.692;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:51.699;80;Std;;;
00:05:51.700;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:51.700;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:51.701;18B;Std;;01 00 00 00;
00:05:51.701;28B;Std;;1C 00 F6 FF 0F 00 5A 00;
00:05:51.702;29B;Std;;C0 FF C0 FF C0 FF BD FF;
00:05:51.702;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:51.709;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:51.709;302;Std;;00 00 CF 18 F4 01 00 00;
00:05:51.710;402;Std;;00 00 00 00 00 00 00 00;
00:05:51.711;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:51.711;309;Std;;00 00 CF 18 2C 01 00 00;
00:05:51.712;409;Std;;00 00 00 00 00 00 00 00;
00:05:51.712;204;Std;;00 00 00 00 00 00 00 00;
00:05:51.713;304;Std;;00 00 00 00 00 00 00 00;
00:05:51.713;20F;Std;;00 04 04 04 01 00;
00:05:51.714;30F;Std;;0C 34 CF 02 DD 36;
00:05:51.714;20B;Std;;81 00 00 00;
00:05:51.714;22E;Std;;00 00 FF FF 00 07 07 00;
00:05:51.716;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:51.717;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:51.717;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:51.718;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:51.718;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:51.720;182;Std;;00 00 00 00 00 00 00 00;
00:05:51.722;184;Std;;00 00 00 00 00 07 0F 01;
00:05:51.723;282;Std;;00 00 00 00 DC 00 D9 00;
00:05:51.725;382;Std;;01 00 01 00 4F 50 00 00;
00:05:51.727;482;Std;;00 00 FD FF 00 00 17 01;
00:05:51.729;183;Std;;E4 00 B8 00 FF 00 03 00;
00:05:51.731;283;Std;;01 00 05 00 00 00 00 00;
00:05:51.732;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:51.734;383;Std;;00 00 00 00 00 00 00 00;
00:05:51.736;483;Std;;00 00 00 00 00 00 00 00;
00:05:51.736;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:51.737;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:51.742;384;Std;;C3 02 F8 01 F5 01 F7 01;
00:05:51.747;188;Std;;00 02 00 00 00 02 01 53;
00:05:51.752;484;Std;;00 00 00 00 00 00 00 00;
00:05:51.755;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:51.756;1AE;Std;;00 00 00 00 00;
00:05:51.756;18F;Std;;00 20 05 00;
00:05:51.757;28F;Std;;FF 1F 83 00 00 00;
00:05:51.758;38F;Std;;00 00 01 03;
00:05:51.759;48F;Std;;01 00 00 00 00 00;
00:05:51.760;42E;Std;;11 00 00 00 C0 78 00 0E;
00:05:51.761;189;Std;;00 00 00 00 00 00 00 00;
00:05:51.761;52E;Std;;00 00 00 03 00 00 00 00;
00:05:51.762;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:51.763;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:51.765;389;Std;;01 00 01 00 4F 50 00 00;
00:05:51.765;24B;Std;;00 00 00 00 00 00 00 00;
00:05:51.766;24A;Std;;00 00 00 00 00 00 00 00;
00:05:51.766;24C;Std;;00 00 00 00 00 00 00 00;
00:05:51.767;489;Std;;00 00 FB FF 00 00 22 01;
00:05:51.769;18A;Std;;D9 00 A6 00 D7 00 03 00;
00:05:51.771;28A;Std;;07 00 01 00 00 00 00 00;
00:05:51.772;285;Std;;01 00 90 42 81 00 00 01;
00:05:51.774;38A;Std;;00 00 00 00 00 00 00 00;
00:05:51.776;48A;Std;;00 00 00 00 00 00 00 00;
00:05:51.781;194;Std;;01 00 28 01 21 01 36 01;
00:05:51.781;494;Std;;3C 01 4D 01 11 01 12 01;
00:05:51.782;394;Std;;02 00 03 00 06 00 00 00;
00:05:51.782;294;Std;;00 00 01 00 00 00 00 00;
00:05:51.783;385;Std;;00 00 00 00 00 00 00 00;
00:05:51.792;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:51.800;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:51.800;80;Std;;;
00:05:51.800;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:51.803;18B;Std;;01 00 00 00;
00:05:51.803;28B;Std;;21 00 F6 FF 0F 00 5D 00;
00:05:51.804;29B;Std;;C0 FF C0 FF BD FF BD FF;
00:05:51.804;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:51.811;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:51.811;302;Std;;00 00 CF 08 F4 01 00 00;
00:05:51.812;402;Std;;00 00 00 00 00 00 00 00;
00:05:51.812;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:51.813;309;Std;;00 00 CF 08 2C 01 00 00;
00:05:51.813;409;Std;;00 00 00 00 00 00 00 00;
00:05:51.814;204;Std;;00 00 00 00 00 00 00 00;
00:05:51.814;304;Std;;00 00 00 00 00 00 00 00;
00:05:51.815;20F;Std;;00 04 04 04 01 00;
00:05:51.815;20B;Std;;81 00 00 00;
00:05:51.816;22E;Std;;00 00 00 00 00 07 07 00;
00:05:51.816;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:51.817;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:51.817;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:51.818;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:51.818;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:51.822;184;Std;;00 00 00 00 00 07 0F 01;
00:05:51.830;182;Std;;00 00 00 00 00 00 00 00;
00:05:51.832;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:51.833;282;Std;;00 00 00 00 DC 00 D9 00;
00:05:51.835;382;Std;;01 00 01 00 4F 50 00 00;
00:05:51.836;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:51.836;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:51.837;482;Std;;00 00 FD FF 00 00 17 01;
00:05:51.839;183;Std;;E4 00 B8 00 FF 00 03 00;
00:05:51.841;283;Std;;01 00 05 00 00 00 00 00;
00:05:51.842;384;Std;;C3 02 F8 01 F5 01 F7 01;
00:05:51.844;383;Std;;00 00 00 00 00 00 00 00;
00:05:51.846;483;Std;;00 00 00 00 00 40 00 00;
00:05:51.847;188;Std;;00 02 00 00 00 02 01 54;
00:05:51.852;484;Std;;00 00 00 00 00 00 00 00;
00:05:51.856;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:51.856;1AE;Std;;00 00 00 00 00;
00:05:51.856;18F;Std;;00 20 05 00;
00:05:51.860;42E;Std;;11 00 00 00 C0 78 00 0F;
00:05:51.862;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:51.866;24B;Std;;00 00 00 00 00 00 00 00;
00:05:51.867;24A;Std;;00 00 00 00 00 00 00 00;
00:05:51.868;24C;Std;;00 00 00 00 00 00 00 00;
00:05:51.870;189;Std;;00 00 00 00 00 00 00 00;
00:05:51.872;285;Std;;01 00 90 42 81 00 00 01;
00:05:51.873;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:51.875;389;Std;;01 00 01 00 4F 50 00 00;
00:05:51.876;70F;Std;;5;
00:05:51.877;712;Std;;5;
00:05:51.877;489;Std;;00 00 FA FF 00 00 22 01;
00:05:51.879;18A;Std;;D9 00 A6 00 D7 00 03 00;
00:05:51.881;28A;Std;;07 00 01 00 00 00 00 00;
00:05:51.882;385;Std;;00 00 00 00 00 00 00 00;
00:05:51.883;70B;Std;;5;
00:05:51.884;38A;Std;;00 00 00 00 00 00 00 00;
00:05:51.886;48A;Std;;00 00 00 00 00 40 00 00;
00:05:51.892;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:51.899;80;Std;;;
00:05:51.900;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:51.901;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:51.902;18B;Std;;01 00 00 00;
00:05:51.902;287;Std;;00 00 00 00 00 00 00 00;
00:05:51.903;28B;Std;;21 00 F6 FF 12 00 5A 00;
00:05:51.903;29B;Std;;BD FF BD FF C0 FF BD FF;
00:05:51.904;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:51.909;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:51.910;302;Std;;00 00 CF 08 F4 01 00 00;
00:05:51.911;402;Std;;00 00 00 00 00 00 00 00;
00:05:51.911;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:51.912;309;Std;;00 00 CF 08 2C 01 00 00;
00:05:51.912;409;Std;;00 00 00 00 00 00 00 00;
00:05:51.913;204;Std;;00 00 00 00 00 00 00 00;
00:05:51.913;304;Std;;00 00 00 00 00 00 00 00;
00:05:51.914;20F;Std;;00 04 04 04 01 00;
00:05:51.914;20B;Std;;81 00 00 00;
00:05:51.916;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:51.917;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:51.917;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:51.918;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:51.918;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:51.922;184;Std;;00 00 00 00 00 07 0F 01;
00:05:51.932;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:51.935;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:51.936;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:51.940;182;Std;;00 00 00 00 00 00 00 00;
00:05:51.942;384;Std;;C3 02 F8 01 F5 01 F7 01;
00:05:51.943;282;Std;;00 00 00 00 DC 00 D9 00;
00:05:51.945;382;Std;;01 00 01 00 4F 50 00 00;
00:05:51.947;188;Std;;00 02 00 00 00 02 01 55;
00:05:51.947;482;Std;;00 00 FD FF 00 00 17 01;
00:05:51.949;183;Std;;E8 00 B8 00 FF 00 03 00;
00:05:51.951;283;Std;;01 00 05 00 00 00 00 00;
00:05:51.952;484;Std;;00 00 00 00 00 00 00 00;
00:05:51.954;383;Std;;00 00 00 00 00 00 00 00;
00:05:51.956;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:51.956;1AE;Std;;00 00 00 00 00;
00:05:51.956;18F;Std;;00 20 05 00;
00:05:51.957;483;Std;;00 00 00 00 00 00 00 00;
00:05:51.957;48F;Std;;01 00 00 00 00 00;
00:05:51.960;42E;Std;;11 00 00 00 C0 78 00 10;
00:05:51.960;52E;Std;;02 00 F0 0F 11 00 00 00;
00:05:51.962;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:51.966;24B;Std;;00 00 00 00 00 00 00 00;
00:05:51.967;24A;Std;;00 00 00 00 00 00 00 00;
00:05:51.967;24C;Std;;00 00 00 00 00 00 00 00;
00:05:51.972;285;Std;;01 00 90 42 81 00 00 01;
00:05:51.980;189;Std;;00 00 00 00 00 00 00 00;
00:05:51.982;385;Std;;00 00 00 00 00 00 00 00;
00:05:51.983;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:51.985;389;Std;;01 00 01 00 4F 50 00 00;
00:05:51.987;489;Std;;00 00 FB FF 00 00 22 01;
00:05:51.989;18A;Std;;D9 00 A6 00 D7 00 03 00;
00:05:51.991;28A;Std;;07 00 01 00 00 00 00 00;
00:05:51.992;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:51.994;38A;Std;;00 00 00 00 00 00 00 00;
00:05:51.996;48A;Std;;00 00 00 00 00 00 00 00;
00:05:51.999;701;Std;;5;
00:05:52.000;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:52.000;80;Std;;;
00:05:52.001;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:52.001;18B;Std;;01 00 00 00;
00:05:52.001;28B;Std;;24 00 F8 FF 12 00 5D 00;
00:05:52.002;29B;Std;;BD FF BD FF C0 FF BD FF;
00:05:52.002;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:52.010;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:52.011;302;Std;;00 00 CF 18 F4 01 00 00;
00:05:52.011;402;Std;;00 00 00 00 00 00 00 00;
00:05:52.012;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:52.012;309;Std;;00 00 CF 18 2C 01 00 00;
00:05:52.013;409;Std;;00 00 00 00 00 00 00 00;
00:05:52.013;204;Std;;00 00 00 00 00 00 00 00;
00:05:52.014;304;Std;;00 00 00 00 00 00 00 00;
00:05:52.014;20F;Std;;00 04 04 04 01 00;
00:05:52.015;20B;Std;;81 00 00 00;
00:05:52.015;214;Std;;02 00 00 00 00 00 00 00;
00:05:52.016;314;Std;;00 00 00 00 00 00 00 00;
00:05:52.016;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:52.017;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:52.017;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:52.018;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:52.018;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:52.022;184;Std;;00 00 00 00 00 07 0F 01;
00:05:52.032;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:52.036;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:52.036;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:52.042;384;Std;;C2 02 F8 01 F5 01 F7 01;
00:05:52.047;188;Std;;00 02 00 00 00 02 01 56;
00:05:52.050;182;Std;;00 00 00 00 00 00 00 00;
00:05:52.052;484;Std;;00 00 00 00 00 00 00 00;
00:05:52.053;282;Std;;00 00 00 00 DC 00 D9 00;
00:05:52.055;382;Std;;01 00 01 00 4F 50 00 00;
00:05:52.056;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:52.056;1AE;Std;;00 00 00 00 00;
00:05:52.056;18F;Std;;00 20 05 00;
00:05:52.057;482;Std;;00 00 FC FF 00 00 17 01;
00:05:52.059;183;Std;;E4 00 B8 00 FF 00 03 00;
00:05:52.060;42E;Std;;11 00 00 00 C0 78 00 11;
00:05:52.061;283;Std;;01 00 05 00 00 00 00 00;
00:05:52.062;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:52.064;383;Std;;00 00 00 00 00 00 00 00;
00:05:52.065;24B;Std;;00 00 00 00 00 00 00 00;
00:05:52.065;24A;Std;;00 00 00 00 00 00 00 00;
00:05:52.066;483;Std;;00 00 00 00 00 00 00 00;
00:05:52.066;24C;Std;;00 00 00 00 00 00 00 00;
00:05:52.072;285;Std;;01 00 90 42 81 00 00 01;
00:05:52.076;70F;Std;;5;
00:05:52.082;385;Std;;00 00 00 00 00 00 00 00;
00:05:52.090;189;Std;;00 00 00 00 00 00 00 00;
00:05:52.092;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:52.093;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:52.095;389;Std;;01 00 01 00 4F 50 00 00;
00:05:52.097;489;Std;;00 00 FA FF 00 00 22 01;
00:05:52.099;80;Std;;;
00:05:52.099;18A;Std;;D9 00 A6 00 D7 00 03 00;
00:05:52.100;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:52.100;18B;Std;;01 00 00 00;
00:05:52.101;28B;Std;;21 00 F3 FF 17 00 62 00;
00:05:52.101;29B;Std;;BD FF C2 FF C0 FF BD FF;
00:05:52.102;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:52.102;28A;Std;;07 00 01 00 00 00 00 00;
00:05:52.103;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:52.103;100;Std;;9A 35 CF 02 DD 36;
00:05:52.104;38A;Std;;00 00 00 00 00 00 00 00;
00:05:52.106;48A;Std;;00 00 00 00 00 40 00 00;
00:05:52.110;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:52.110;709;Std;;5;
00:05:52.111;302;Std;;00 00 CF 08 F4 01 00 00;
00:05:52.111;402;Std;;00 00 00 00 00 00 00 00;
00:05:52.112;704;Std;;5;
00:05:52.112;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:52.113;309;Std;;00 00 CF 08 2C 01 00 00;
00:05:52.113;409;Std;;00 00 00 00 00 00 00 00;
00:05:52.114;204;Std;;00 00 00 00 00 00 00 00;
00:05:52.114;304;Std;;00 00 00 00 00 00 00 00;
00:05:52.115;20F;Std;;00 04 04 04 01 00;
00:05:52.115;20B;Std;;81 00 00 00;
00:05:52.116;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:52.117;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:52.117;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:52.118;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:52.118;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:52.123;184;Std;;00 00 00 00 00 07 0F 01;
00:05:52.132;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:52.135;72D;Std;;5;
00:05:52.136;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:52.136;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:52.142;384;Std;;C3 02 F8 01 F5 01 F7 01;
00:05:52.147;188;Std;;00 02 00 00 00 02 01 57;
00:05:52.152;484;Std;;00 00 00 00 00 00 00 00;
00:05:52.155;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:52.156;1AE;Std;;00 00 00 00 00;
00:05:52.156;18F;Std;;00 20 05 00;
00:05:52.157;48F;Std;;01 00 00 00 00 00;
00:05:52.160;182;Std;;00 00 00 00 00 00 00 00;
00:05:52.161;42E;Std;;11 00 00 00 C0 78 00 12;
00:05:52.161;52E;Std;;00 00 00 00 80 24 49 00;
00:05:52.162;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:52.163;282;Std;;00 00 00 00 DC 00 D9 00;
00:05:52.165;382;Std;;01 00 01 00 4F 50 00 00;
00:05:52.166;24B;Std;;00 00 00 00 00 00 00 00;
00:05:52.166;24A;Std;;00 00 00 00 00 00 00 00;
00:05:52.167;24C;Std;;00 00 00 00 00 00 00 00;
00:05:52.167;482;Std;;00 00 FD FF 00 00 17 01;
00:05:52.169;183;Std;;E4 00 B8 00 FF 00 03 00;
00:05:52.171;283;Std;;01 00 05 00 00 00 00 00;
00:05:52.172;285;Std;;01 00 90 42 81 00 00 01;
00:05:52.174;383;Std;;00 00 00 00 00 00 00 00;
00:05:52.176;483;Std;;00 00 00 00 00 40 00 00;
00:05:52.180;702;Std;;5;
00:05:52.182;385;Std;;00 00 00 00 00 00 00 00;
00:05:52.192;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:52.199;80;Std;;;
00:05:52.200;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:52.200;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:52.201;189;Std;;00 00 00 00 00 00 00 00;
00:05:52.202;18B;Std;;01 00 00 00;
00:05:52.202;28B;Std;;1F 00 F6 FF 12 00 5A 00;
00:05:52.203;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:52.203;29B;Std;;BD FF BD FF C0 FF BD FF;
00:05:52.204;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:52.205;389;Std;;01 00 01 00 4F 50 00 00;
00:05:52.207;489;Std;;00 00 FB FF 00 00 22 01;
00:05:52.209;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:52.210;18A;Std;;D9 00 A6 00 D7 00 03 00;
00:05:52.210;302;Std;;00 00 CF 18 F4 01 00 00;
00:05:52.211;402;Std;;00 00 00 00 00 00 00 00;
00:05:52.211;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:52.212;28A;Std;;07 00 01 00 00 00 00 00;
00:05:52.212;309;Std;;00 00 CF 18 2C 01 00 00;
00:05:52.213;409;Std;;00 00 00 00 00 00 00 00;
00:05:52.213;204;Std;;00 00 00 00 00 00 00 00;
00:05:52.214;38A;Std;;00 00 00 00 00 00 00 00;
00:05:52.214;304;Std;;00 00 00 00 00 00 00 00;
00:05:52.215;212;Std;;00 00 00 00 00 00 00 00;
00:05:52.215;20F;Std;;00 04 04 04 01 00;
00:05:52.216;30F;Std;;FF 35 CF 02 DD 36;
00:05:52.216;48A;Std;;00 00 00 00 00 00 00 00;
00:05:52.217;20B;Std;;81 00 00 00;
00:05:52.217;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:52.217;22E;Std;;00 00 FF FF 00 07 07 00;
00:05:52.218;3AE;Std;;00 00 00 00 00 00 00 00;
00:05:52.218;4AE;Std;;00 00 00 00 00 00 00 00;
00:05:52.219;1AF;Std;;00 00 00 00 00 00 00 00;
00:05:52.219;2AF;Std;;00 00 00 00 00 00 00 00;
00:05:52.223;184;Std;;00 00 00 00 00 07 0F 01;
00:05:52.233;284;Std;;31 02 E0 27 4A 20 11 00;
00:05:52.236;3AD;Std;;00 00 00 00 00 00 00 00;
00:05:52.236;4AD;Std;;20 00 00 00 00 00 00 00;
00:05:52.243;384;Std;;C3 02 F8 01 F5 01 F8 01;
00:05:52.246;188;Std;;00 02 00 00 00 02 01 58;
00:05:52.252;484;Std;;00 00 00 00 00 00 00 00;
00:05:52.255;2AD;Std;;00 00 00 00 00 00 00 00;
00:05:52.256;1AE;Std;;00 00 00 00 00;
00:05:52.256;18F;Std;;00 20 05 00;
00:05:52.257;28F;Std;;FF 1F 83 00 00 00;
00:05:52.258;38F;Std;;00 00 01 03;
00:05:52.258;714;Std;;5;
00:05:52.260;22E;Std;;00 00 00 00 00 07 07 00;
00:05:52.261;42E;Std;;11 00 00 00 C0 78 00 00;
00:05:52.261;52E;Std;;00 DC 00 D9 00 C4 00 C1;
00:05:52.263;185;Std;;FD B3 49 F0 01 03 BB 33;
00:05:52.265;24B;Std;;00 00 00 00 00 00 00 00;
00:05:52.266;24A;Std;;00 00 00 00 00 00 00 00;
00:05:52.266;24C;Std;;00 00 00 00 00 00 00 00;
00:05:52.270;182;Std;;00 00 00 00 00 00 00 00;
00:05:52.272;285;Std;;01 00 90 42 81 00 00 01;
00:05:52.273;282;Std;;00 00 00 00 DC 00 D9 00;
00:05:52.275;382;Std;;01 00 01 00 4F 50 00 00;
00:05:52.276;70F;Std;;5;
00:05:52.277;482;Std;;00 00 FC FF 00 00 17 01;
00:05:52.279;183;Std;;E4 00 B8 00 FF 00 03 00;
00:05:52.281;194;Std;;01 00 25 01 20 01 30 01;
00:05:52.281;494;Std;;3C 01 4B 01 0F 01 11 01;
00:05:52.282;283;Std;;01 00 05 00 00 00 00 00;
00:05:52.282;394;Std;;02 00 03 00 06 00 00 00;
00:05:52.283;294;Std;;00 00 01 00 00 00 00 00;
00:05:52.283;385;Std;;00 00 00 00 00 00 00 00;
00:05:52.284;383;Std;;00 00 00 00 00 00 00 00;
00:05:52.286;483;Std;;00 00 00 00 00 00 00 00;
00:05:52.292;485;Std;;FA 01 FA 01 E6 02 00 00;
00:05:52.300;80;Std;;;
00:05:52.300;1AD;Std;;0C 00 01 01 05 01 01 00;
00:05:52.301;3AF;Std;;00 00 00 00 00 00 00 00;
00:05:52.301;18B;Std;;01 00 00 00;
00:05:52.302;28B;Std;;1F 00 F3 FF 12 00 5D 00;
00:05:52.302;29B;Std;;C0 FF BD FF C0 FF BA FF;
00:05:52.303;187;Std;;00 00 00 00 00 00 00 00;
00:05:52.303;1FB;Std;;00 00 05 05 05 05 05 05;
00:05:52.310;202;Std;;00 00 00 00 D4 30 D4 30;
00:05:52.310;302;Std;;00 00 CF 08 F4 01 00 00;
00:05:52.311;189;Std;;00 00 00 00 00 00 00 00;
00:05:52.311;402;Std;;00 00 00 00 00 00 00 00;
00:05:52.312;209;Std;;00 00 00 00 D4 30 D4 30;
00:05:52.312;309;Std;;00 00 CF 08 2C 01 00 00;
00:05:52.313;289;Std;;00 00 00 00 C4 00 C1 00;
00:05:52.313;409;Std;;00 00 00 00 00 00 00 00;
00:05:52.314;204;Std;;00 00 00 00 00 00 00 00;
00:05:52.314;304;Std;;00 00 00 00 00 00 00 00;
00:05:52.315;389;Std;;01 00 01 00 4F 50 00 00;
00:05:52.315;20F;Std;;00 04 04 04 01 00;
00:05:52.316;20B;Std;;81 00 00 00;
00:05:52.316;2AE;Std;;00 00 00 00 00 00 00 00;
00:05:52.317;3AE;Std;;00 00 00 00 00 00 00 00;
