ASCII Trace IXXAT MiniMon V3  Version: 1.1.4.4543
Date: 15.06.2022
Start time: 13:51:01
Stop time: 13:51:09
Overruns: 0  Errorframes: 0                                          
Baudrate: 250 kbit/s
"Time";"Identifier (hex)";"Format";"Flags";"Data (hex)"
"00:51:21.025";"486";"Std";"";"38 00 00 00 A0 0A 00 00"
"00:51:21.025";"386";"Std";"";"0A 19 00 AA 80 02 80 02"
"00:51:21.028";"385";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.029";"18F";"Std";"";"00 20 05 00"
"00:51:21.031";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:21.032";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:51:21.032";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.033";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:21.033";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:51:21.034";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.035";"204";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.035";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.036";"304";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.036";"20F";"Std";"";"00 04 04 04 01 00"
"00:51:21.036";"20B";"Std";"";"81 00 00 00"
"00:51:21.038";"485";"Std";"";"FA 01 FA 01 7E 02 00 00"
"00:51:21.046";"712";"Std";"";"05"
"00:51:21.049";"70F";"Std";"";"05"
"00:51:21.049";"188";"Std";"";"00 02 00 00 00 02 01 17"
"00:51:21.051";"702";"Std";"";"05"
"00:51:21.053";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.055";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:51:21.057";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:21.059";"70B";"Std";"";"05"
"00:51:21.060";"482";"Std";"";"00 00 FC FF 00 00 1D 01"
"00:51:21.062";"183";"Std";"";"E7 00 BA 00 FB 00 03 00"
"00:51:21.064";"283";"Std";"";"02 00 05 00 00 00 00 00"
"00:51:21.066";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.068";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:51:21.069";"184";"Std";"";"00 00 00 00 00 00 0F 01"
"00:51:21.075";"286";"Std";"";"7B 98 7A 7B 00 00 0C 00"
"00:51:21.075";"186";"Std";"";"04 00 5B 01 3A 00 01 00"
"00:51:21.078";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:51:21.079";"1AE";"Std";"";"00 00 00 00 00"
"00:51:21.079";"284";"Std";"";"31 02 E0 27 4A 20 11 00"
"00:51:21.080";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.080";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.081";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.081";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.082";"22E";"Std";"";"1B 1A FF FF 00 07 07 00"
"00:51:21.082";"42E";"Std";"";"11 00 00 00 C0 78 00 02"
"00:51:21.083";"52E";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.086";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.087";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.087";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.088";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.089";"384";"Std";"";"21 00 00 00 DF 01 E1 01"
"00:51:21.091";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:51:21.093";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:21.095";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:51:21.097";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:51:21.098";"484";"Std";"";"11 01 10 01 0F 01 0D 01"
"00:51:21.099";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:51:21.102";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.104";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:51:21.108";"185";"Std";"";"DD B3 49 00 00 03 83 33"
"00:51:21.114";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.115";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.115";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:51:21.116";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.118";"285";"Std";"";"03 03 90 42 81 00 00 01"
"00:51:21.122";"80";"Std";"";""
"00:51:21.125";"486";"Std";"";"38 00 00 00 A0 0A 00 00"
"00:51:21.125";"386";"Std";"";"0A 19 00 AA 80 02 80 02"
"00:51:21.125";"18B";"Std";"";"01 00 00 00"
"00:51:21.126";"28B";"Std";"";"24 00 F6 FF 0F 00 62 00"
"00:51:21.126";"29B";"Std";"";"C0 FF C0 FF C0 FF BD FF"
"00:51:21.127";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:51:21.128";"385";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.129";"18F";"Std";"";"00 20 05 00"
"00:51:21.129";"48F";"Std";"";"01 00 00 00 00 00"
"00:51:21.132";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:21.133";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:51:21.134";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.134";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:21.135";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:51:21.135";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.136";"204";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.136";"304";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.137";"20F";"Std";"";"00 04 04 04 01 00"
"00:51:21.137";"20B";"Std";"";"81 00 00 00"
"00:51:21.138";"485";"Std";"";"FA 01 FA 01 7D 02 00 00"
"00:51:21.148";"287";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.149";"188";"Std";"";"00 02 00 00 00 02 01 18"
"00:51:21.155";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.163";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.165";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:51:21.167";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:21.169";"184";"Std";"";"00 00 00 00 00 00 0F 01"
"00:51:21.170";"482";"Std";"";"00 00 FD FF 00 00 1D 01"
"00:51:21.172";"183";"Std";"";"E7 00 BA 00 FB 00 03 00"
"00:51:21.174";"283";"Std";"";"02 00 05 00 00 00 00 00"
"00:51:21.174";"286";"Std";"";"7B 98 7A 7B 00 00 0C 00"
"00:51:21.175";"186";"Std";"";"04 00 5B 01 3A 00 01 00"
"00:51:21.176";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.178";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:51:21.179";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:51:21.179";"284";"Std";"";"31 02 E0 27 4A 20 11 00"
"00:51:21.180";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.180";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.181";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.181";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.182";"42E";"Std";"";"11 00 00 00 C0 78 00 03"
"00:51:21.188";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.189";"384";"Std";"";"21 00 00 00 DF 01 E1 01"
"00:51:21.189";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.190";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.194";"1AE";"Std";"";"00 00 00 00 00"
"00:51:21.198";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.199";"484";"Std";"";"11 01 10 01 0F 01 0D 01"
"00:51:21.201";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:51:21.203";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:21.205";"489";"Std";"";"00 00 FB FF 00 00 25 01"
"00:51:21.207";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:51:21.208";"185";"Std";"";"DD B3 49 00 00 03 83 33"
"00:51:21.209";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:51:21.212";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.214";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:51:21.214";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.215";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.215";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:51:21.216";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.218";"285";"Std";"";"03 03 90 42 81 00 00 01"
"00:51:21.222";"701";"Std";"";"05"
"00:51:21.223";"80";"Std";"";""
"00:51:21.224";"18B";"Std";"";"01 00 00 00"
"00:51:21.224";"28B";"Std";"";"21 00 F3 FF 12 00 5A 00"
"00:51:21.225";"29B";"Std";"";"C0 FF BD FF BD FF BA FF"
"00:51:21.225";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:51:21.226";"486";"Std";"";"38 00 00 00 A0 0A 00 00"
"00:51:21.226";"386";"Std";"";"0A 19 00 AA 80 02 80 02"
"00:51:21.228";"385";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.229";"18F";"Std";"";"00 20 05 00"
"00:51:21.229";"28F";"Std";"";"FF 1F 83 00 00 00"
"00:51:21.230";"38F";"Std";"";"00 00 01 03"
"00:51:21.233";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:21.233";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:51:21.233";"72D";"Std";"";"05"
"00:51:21.234";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.234";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:21.235";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:51:21.236";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.236";"204";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.237";"304";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.237";"20F";"Std";"";"00 04 04 04 01 00"
"00:51:21.237";"20B";"Std";"";"81 00 00 00"
"00:51:21.238";"214";"Std";"";"02 00 00 00 00 00 00 00"
"00:51:21.239";"485";"Std";"";"FA 01 FA 01 7E 02 00 00"
"00:51:21.239";"314";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.249";"70F";"Std";"";"05"
"00:51:21.249";"188";"Std";"";"00 02 00 00 00 02 01 19"
"00:51:21.269";"184";"Std";"";"00 00 00 00 00 00 0F 01"
"00:51:21.273";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.274";"286";"Std";"";"7B 98 7A 7B 00 00 0C 00"
"00:51:21.275";"186";"Std";"";"04 00 5C 01 3A 00 01 00"
"00:51:21.275";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:51:21.277";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:21.278";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:51:21.279";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.279";"284";"Std";"";"31 02 E0 27 4A 20 11 00"
"00:51:21.280";"482";"Std";"";"00 00 FD FF 00 00 1D 01"
"00:51:21.280";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.281";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.281";"22E";"Std";"";"1B 1A 00 00 00 07 07 00"
"00:51:21.282";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.282";"183";"Std";"";"E7 00 BA 00 FB 00 03 00"
"00:51:21.283";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.283";"42E";"Std";"";"11 00 00 00 C0 78 00 04"
"00:51:21.284";"52E";"Std";"";"00 02 00 05 00 07 00 01"
"00:51:21.284";"283";"Std";"";"02 00 05 00 00 00 00 00"
"00:51:21.286";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.286";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.287";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.287";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.288";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.289";"384";"Std";"";"22 00 00 00 DF 01 E1 01"
"00:51:21.295";"1AE";"Std";"";"00 00 00 00 00"
"00:51:21.298";"484";"Std";"";"11 01 10 01 0F 01 0D 01"
"00:51:21.308";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.309";"185";"Std";"";"DD B3 49 00 00 03 83 33"
"00:51:21.311";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:51:21.313";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:21.314";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.314";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.315";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:51:21.315";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.316";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:51:21.317";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:51:21.318";"285";"Std";"";"03 03 90 42 81 00 00 01"
"00:51:21.319";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:51:21.322";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.322";"80";"Std";"";""
"00:51:21.323";"18B";"Std";"";"01 00 00 00"
"00:51:21.323";"28B";"Std";"";"21 00 F3 FF 15 00 5D 00"
"00:51:21.324";"29B";"Std";"";"C0 FF C2 FF BD FF BD FF"
"00:51:21.324";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:51:21.325";"486";"Std";"";"38 00 00 00 A0 0A 00 00"
"00:51:21.325";"386";"Std";"";"0A 19 00 AA 80 02 80 02"
"00:51:21.326";"48A";"Std";"";"00 00 00 00 00 40 00 00"
"00:51:21.327";"100";"Std";"";"8B DA F8 02 DD 36"
"00:51:21.329";"385";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.329";"18F";"Std";"";"00 20 05 00"
"00:51:21.329";"48F";"Std";"";"01 00 00 00 00 00"
"00:51:21.334";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:21.334";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:51:21.335";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.335";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:21.336";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:51:21.337";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.337";"204";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.338";"304";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.338";"20F";"Std";"";"00 04 04 04 01 00"
"00:51:21.338";"20B";"Std";"";"81 00 00 00"
"00:51:21.339";"485";"Std";"";"FA 01 FA 01 7D 02 00 00"
"00:51:21.349";"188";"Std";"";"00 02 00 00 00 02 01 1A"
"00:51:21.358";"704";"Std";"";"05"
"00:51:21.369";"184";"Std";"";"00 00 00 00 00 00 0F 01"
"00:51:21.374";"706";"Std";"";"05"
"00:51:21.374";"286";"Std";"";"7B 98 7A 7B 00 00 0C 00"
"00:51:21.375";"186";"Std";"";"04 00 5C 01 3A 00 01 00"
"00:51:21.377";"714";"Std";"";"05"
"00:51:21.378";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:51:21.379";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.379";"284";"Std";"";"31 02 E0 27 4A 20 11 00"
"00:51:21.380";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.380";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.381";"42E";"Std";"";"11 00 00 00 C0 78 00 05"
"00:51:21.381";"52E";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.383";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.385";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:51:21.386";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.386";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.387";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.387";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:21.389";"384";"Std";"";"22 00 00 00 DE 01 E1 01"
"00:51:21.390";"482";"Std";"";"00 00 FC FF 00 00 1D 01"
"00:51:21.392";"183";"Std";"";"E7 00 BA 00 FB 00 03 00"
"00:51:21.394";"283";"Std";"";"02 00 05 00 00 00 00 00"
"00:51:21.395";"1AE";"Std";"";"00 00 00 00 00"
"00:51:21.395";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.396";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.396";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.398";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:51:21.399";"484";"Std";"";"11 01 10 01 0F 01 0D 01"
"00:51:21.399";"194";"Std";"";"01 00 26 01 22 01 38 01"
"00:51:21.400";"494";"Std";"";"37 01 49 01 0F 01 12 01"
"00:51:21.400";"394";"Std";"";"03 00 03 00 08 00 00 00"
"00:51:21.401";"294";"Std";"";"00 00 01 00 01 00 00 00"
"00:51:21.409";"185";"Std";"";"DD B3 49 00 00 03 83 33"
"00:51:21.414";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.415";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.415";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:51:21.416";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.418";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.419";"285";"Std";"";"03 03 90 42 81 00 00 01"
"00:51:21.421";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:51:21.422";"80";"Std";"";""
"00:51:21.423";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:21.424";"486";"Std";"";"38 00 00 00 A0 0A 00 00"
"00:51:21.424";"386";"Std";"";"0A 19 00 AA 80 02 80 02"
"00:51:21.425";"489";"Std";"";"00 00 FB FF 00 00 25 01"
"00:51:21.425";"18B";"Std";"";"01 00 00 00"
"00:51:21.426";"28B";"Std";"";"21 00 F6 FF 12 00 5A 00"
"00:51:21.426";"29B";"Std";"";"C0 FF C0 FF C0 FF BD FF"
"00:51:21.427";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:51:21.427";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:51:21.429";"385";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.429";"18F";"Std";"";"00 20 05 00"
"00:51:21.429";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:51:21.432";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.433";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:21.433";"302";"Std";"";"00 00 4F 08 F4 01 00 00"
"00:51:21.434";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.434";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.435";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:21.435";"309";"Std";"";"00 00 4F 08 2C 01 00 00"
"00:51:21.436";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.436";"204";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.437";"304";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.437";"212";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.438";"20F";"Std";"";"00 04 04 04 01 00"
"00:51:21.438";"30F";"Std";"";"F0 DA F8 02 DD 36"
"00:51:21.439";"485";"Std";"";"FA 01 FA 01 7D 02 00 00"
"00:51:21.439";"20B";"Std";"";"81 00 00 00"
"00:51:21.449";"188";"Std";"";"00 02 00 00 00 02 01 1B"
"00:51:21.449";"70F";"Std";"";"05"
"00:51:21.469";"184";"Std";"";"00 00 00 00 00 00 0F 01"
"00:51:21.474";"286";"Std";"";"7B 99 7A 7B 00 00 0C 00"
"00:51:21.474";"186";"Std";"";"04 00 5C 01 3B 00 01 00"
"00:51:21.478";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:51:21.479";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.479";"284";"Std";"";"31 02 E0 27 4A 20 11 00"
"00:51:21.481";"22E";"Std";"";"1B 1A FF FF 00 07 07 00"
"00:51:21.482";"42E";"Std";"";"11 00 00 00 C0 78 00 06"
"00:51:21.482";"709";"Std";"";"05"
"00:51:21.486";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.487";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.487";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.489";"384";"Std";"";"23 00 00 00 DF 01 E1 01"
"00:51:21.493";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.495";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.495";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.496";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:51:21.497";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:21.499";"484";"Std";"";"11 01 0F 01 0F 01 0D 01"
"00:51:21.500";"482";"Std";"";"00 00 FD FF 00 00 1D 01"
"00:51:21.502";"183";"Std";"";"E7 00 BA 00 FB 00 03 00"
"00:51:21.504";"283";"Std";"";"01 00 05 00 00 00 00 00"
"00:51:21.506";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.508";"483";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.509";"185";"Std";"";"DD B3 49 00 00 03 83 33"
"00:51:21.514";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.515";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.515";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:51:21.516";"1AE";"Std";"";"00 00 00 00 00"
"00:51:21.516";"2AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.517";"3AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.517";"4AE";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.519";"285";"Std";"";"03 03 90 42 81 00 00 01"
"00:51:21.521";"80";"Std";"";""
"00:51:21.523";"486";"Std";"";"38 00 00 00 A0 0A 00 00"
"00:51:21.524";"386";"Std";"";"0A 19 00 AA 80 02 80 02"
"00:51:21.524";"18B";"Std";"";"01 00 00 00"
"00:51:21.525";"28B";"Std";"";"24 00 F6 FF 15 00 5D 00"
"00:51:21.525";"29B";"Std";"";"BD FF BD FF BD FF BD FF"
"00:51:21.526";"1FB";"Std";"";"00 00 05 05 05 05 05 05"
"00:51:21.528";"189";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.529";"18F";"Std";"";"00 20 05 00"
"00:51:21.529";"385";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.530";"48F";"Std";"";"01 00 00 00 00 00"
"00:51:21.531";"289";"Std";"";"00 00 00 00 C4 00 C1 00"
"00:51:21.532";"202";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:21.532";"302";"Std";"";"00 00 4F 18 F4 01 00 00"
"00:51:21.533";"402";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.533";"389";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:21.534";"209";"Std";"";"00 00 00 00 D4 30 D4 30"
"00:51:21.534";"309";"Std";"";"00 00 4F 18 2C 01 00 00"
"00:51:21.535";"409";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.535";"489";"Std";"";"00 00 FA FF 00 00 25 01"
"00:51:21.536";"204";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.536";"304";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.537";"20F";"Std";"";"00 04 04 04 01 00"
"00:51:21.537";"18A";"Std";"";"D9 00 A9 00 D5 00 03 00"
"00:51:21.538";"20B";"Std";"";"81 00 00 00"
"00:51:21.538";"22E";"Std";"";"1B 1A 00 00 00 07 07 00"
"00:51:21.539";"485";"Std";"";"FA 01 FA 01 7D 02 00 00"
"00:51:21.539";"28A";"Std";"";"07 00 01 00 00 00 00 00"
"00:51:21.542";"38A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.544";"48A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.546";"712";"Std";"";"05"
"00:51:21.549";"188";"Std";"";"00 02 00 00 00 02 01 1C"
"00:51:21.549";"187";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.557";"702";"Std";"";"05"
"00:51:21.560";"70B";"Std";"";"05"
"00:51:21.569";"184";"Std";"";"00 00 00 00 00 00 0F 01"
"00:51:21.573";"286";"Std";"";"7B 99 7A 7B 00 00 0C 00"
"00:51:21.574";"186";"Std";"";"04 00 5C 01 3B 00 01 00"
"00:51:21.578";"1AD";"Std";"";"0C 00 01 01 05 01 01 00"
"00:51:21.579";"3AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.579";"284";"Std";"";"31 02 E0 27 4A 20 11 00"
"00:51:21.582";"42E";"Std";"";"11 00 00 00 C0 78 00 07"
"00:51:21.583";"52E";"Std";"";"30 D4 30 D4 30 D4 30 D4"
"00:51:21.587";"24B";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.588";"24A";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.588";"24C";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.589";"384";"Std";"";"23 00 00 00 DF 01 E1 01"
"00:51:21.595";"1AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.595";"2AF";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.599";"484";"Std";"";"11 01 10 01 0F 01 0D 01"
"00:51:21.603";"182";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.605";"282";"Std";"";"00 00 00 00 DC 00 D8 00"
"00:51:21.607";"382";"Std";"";"01 00 01 00 4F 50 00 00"
"00:51:21.609";"185";"Std";"";"DD B3 49 00 00 03 83 33"
"00:51:21.610";"482";"Std";"";"00 00 FC FF 00 00 1D 01"
"00:51:21.612";"183";"Std";"";"E7 00 BA 00 FB 00 03 00"
"00:51:21.614";"283";"Std";"";"02 00 05 00 00 00 00 00"
"00:51:21.614";"2AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.615";"3AD";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.615";"4AD";"Std";"";"20 00 00 00 00 00 00 00"
"00:51:21.616";"1AE";"Std";"";"00 00 00 00 00"
"00:51:21.616";"383";"Std";"";"00 00 00 00 00 00 00 00"
"00:51:21.618";"483";"Std";"";"00 00 00 00 00 40 00 00"
"00:51:21.619";"285";"Std";"";"03 03 90 42 81 00 00 01"
"00:51:21.620";"80";"Std";"";""
